"hv000","hv001","hv006","hv007","hv010","hv011","hv012","hv013","hv014","hv024","hv025","hv040","hv045c","hv201","hv204","hv205","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv213","hv214","hv215","hv216","hv217","hv219","hv220","hv221","hv226","hv227","hv230a","hv237","hv241","hv243a","hv243b","hv243c","hv243d","hv243e","hv244","hv245","hv246","hv246a","hv246b","hv246c","hv246d","hv246e","hv246f","hv247","hv270","hv271","hv270a","hv271a","hml1"
"SL7","5","5","2019",0,0,2,2,0,"5","1",46,"3","11",996,"12","1","1","1","1","1","0","1","35","31","31",2,"2","1",65,"1","1","1","3","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",332983,"5",277788,1
"SL7","5","5","2019",0,1,1,1,0,"5","1",46,"3","14",65,"22","0","1","0","0","0","0","0","34","96","31",1,"1","1",49,"0","7","1","3","0","3","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","0","5",113106,"3",19419,1
"SL7","5","5","2019",0,0,1,1,0,"5","1",46,"2","11",996,"12","1","1","1","1","0","0","1","35","31","31",2,"1","1",67,"0","1","1","3","1","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",307336,"5",247651,2
"SL7","5","5","2019",0,1,1,1,0,"5","1",46,"2","13",996,"12","1","1","1","1","0","0","0","33","31","31",4,"1","1",38,"1","4","1","3","0","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",230171,"5",156977,1
"SL7","5","5","2019",2,0,6,6,0,"5","1",46,"2","13",996,"22","1","1","1","1","0","0","0","34","31","31",3,"5","1",49,"0","8","1","4","0","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",165591,"4",81091,3
"SL7","5","5","2019",2,0,4,4,1,"5","1",46,"2","14",10,"23","1","0","1","0","0","0","0","34","96","31",1,"3","2",44,"0","7","1","3","1","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",87888,"3",-10214,1
"SL7","5","5","2019",0,0,3,3,0,"5","1",46,"6","14",10,"23","1","1","0","0","0","0","0","33","33","31",3,"4","2",59,"0","7","1","3","1","3","1","1","0","0","0","0",NA,"1","0","0","0","0","0","6","0","4",102460,"3",6909,2
"SL7","5","5","2019",1,0,5,5,2,"5","1",46,"2","11",996,"12","1","0","1","1","0","0","0","34","33","31",2,"4","2",59,"0","6","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",157117,"4",71134,1
"SL7","5","5","2019",1,1,3,2,0,"5","1",46,"2","13",996,"22","1","1","1","1","0","0","0","33","31","31",2,"4","1",47,"0","7","1","4","0","3","1","1","0","0","0","0",NA,"1","0","2","0","0","0","3","1","5",187188,"5",106469,2
"SL7","6","5","2019",3,0,13,13,1,"5","1",56,"4","13",996,"12","1","1","1","1","0","0","0","34","31","31",4,"5","2",54,"0","7","0","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",201907,"5",123765,0
"SL7","6","5","2019",3,2,6,6,0,"5","1",56,"6","13",996,"12","0","1","0","0","0","0","0","33","31","31",3,"4","2",68,"0","7","1","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",128220,"4",37178,3
"SL7","6","5","2019",1,0,2,2,0,"5","1",56,"4","14",40,"13","1","1","1","1","0","0","0","34","31","31",2,"2","1",54,"0","7","1","5","0","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",198945,"5",120284,2
"SL7","6","5","2019",4,0,9,9,2,"5","1",56,"5","13",996,"23","1","0","1","0","0","0","0","34","96","31",4,"5","2",30,"0","7","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",95589,"3",-1166,0
"SL7","6","5","2019",5,1,7,7,0,"5","1",56,"3","14",30,"13","1","0","0","1","0","0","0","34","31","31",2,"4","1",42,"0","7","0","5","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",117382,"3",24443,0
"SL7","6","5","2019",1,1,5,5,1,"5","1",56,"3","14",25,"22","1","0","0","0","0","0","0","34","96","31",2,"2","1",47,"0","7","1","5","0","1","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",77026,"3",-22978,1
"SL7","6","5","2019",1,1,3,3,1,"5","1",56,"3","72",30,"13","1","0","0","1","0","0","0","33","31","31",1,"2","1",35,"0","7","1","5","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",160458,"4",75060,1
"SL7","6","5","2019",5,0,9,9,3,"5","1",56,"4","14",30,"13","1","1","1","1","1","0","0","33","31","31",3,"4","2",72,"0","7","1","1","0","3","1","0","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",241292,"5",170045,4
"SL7","6","5","2019",1,0,3,3,0,"5","1",56,"2","72",5,"13","1","0","1","1","0","1","1","33","31","31",2,"4","1",30,"0","1","0","5","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",288472,"5",225485,0
"SL7","6","5","2019",0,0,3,3,0,"5","1",56,"6","72",25,"13","1","1","1","1","0","0","1","33","31","31",3,"4","1",37,"0","7","1","1","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",297841,"5",236494,3
"SL7","6","5","2019",1,0,1,1,0,"5","1",56,"4","72",120,"12","1","1","1","1","0","0","0","33","31","31",3,"1","2",36,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",260286,"5",192365,1
"SL7","6","5","2019",1,2,5,5,1,"5","1",56,"4","13",996,"23","0","1","0","0","0","0","0","34","96","31",4,"4","2",50,"1","7","0","3","0","2","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",55328,"2",-48475,0
"SL7","6","5","2019",1,0,2,3,0,"5","1",56,"3","42",15,"12","1","0","1","0","0","0","0","33","31","31",1,"1","2",34,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",180253,"5",98320,0
"SL7","6","5","2019",0,0,3,2,0,"5","1",56,"4","72",50,"12","0","1","0","0","0","0","0","34","31","31",2,"5","2",60,"0","7","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",125776,"3",34306,0
"SL7","6","5","2019",3,0,6,6,0,"5","1",56,"4","31",25,"12","1","1","0","0","0","0","0","33","34","31",2,"4","1",56,"0","8","0","5","0","2","1","0","0","0","0","0",NA,"1","0","0","0","0","0","2","0","4",99146,"3",3014,0
"SL7","6","5","2019",0,0,3,2,1,"5","1",56,"3","14",50,"22","0","1","1","0","1","0","0","34","31","31",2,"2","1",33,"0","7","1","3","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","8","0","4",85660,"3",-12833,1
"SL7","6","5","2019",1,0,5,5,1,"5","1",56,"6","14",120,"23","0","0","0","0","0","0","0","34","31","31",1,"2","1",33,"0","7","1","3","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",28816,"2",-79628,2
"SL7","6","5","2019",1,1,4,4,0,"5","1",56,"2","14",10,"12","1","1","1","1","0","0","0","35","31","31",3,"2","1",38,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",196633,"5",117568,1
"SL7","6","5","2019",1,0,7,7,1,"5","1",56,"5","14",10,"12","1","1","1","1","1","0","1","33","31","31",3,"4","2",57,"0","7","1","1","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",291711,"5",229291,3
"SL7","6","5","2019",1,0,4,4,2,"5","1",56,"3","42",25,"22","1","0","0","0","0","0","0","34","31","31",1,"2","1",24,"0","7","0","5","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",78361,"3",-21410,0
"SL7","6","5","2019",1,2,7,7,1,"5","1",56,"3","14",50,"22","0","0","0","0","0","0","0","34","96","31",3,"4","1",52,"0","8","0","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",15652,"1",-95097,0
"SL7","6","5","2019",1,0,4,4,1,"5","1",56,"6","14",120,"23","0","0","0","0","0","0","0","34","96","31",1,"2","2",20,"0","7","1","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",45082,"2",-60515,1
"SL7","6","5","2019",1,1,2,2,0,"5","1",56,"6","14",35,"22","1","1","1","0","0","0","0","34","31","31",1,"2","1",45,"0","7","1","2","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",133412,"4",43279,1
"SL7","7","6","2019",1,0,6,6,0,"4","2",39,"2","43",45,"31","0","0","0","0","0","0","0","34","31","31",3,"5","2",65,"0","8","1","2","0","2","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-54409,"3",5219,3
"SL7","7","6","2019",3,1,6,6,0,"4","2",39,"2","32",90,"23","0","1","0","0","0","0","0","34","31","31",2,"4","1",44,"0","8","1","3","0","2","1","1","0","0","0","1",998,"1","0","0","0","2","0","4","0","3",-21304,"5",70467,2
"SL7","7","6","2019",2,0,6,6,1,"4","2",39,"2","31",10,"22","0","1","0","0","0","1","0","34","31","31",5,"4","2",48,"0","7","1","2","1","2","1","0","0","0","0","0",NA,"1","0","0","0","0","0","13","0","4",53860,"5",218613,5
"SL7","7","6","2019",0,0,5,3,1,"4","2",39,"2","31",996,"22","0","1","0","0","0","0","0","34","31","31",3,"4","2",64,"0","7","1","3","0","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","4","0","4",43479,"5",198153,5
"SL7","7","6","2019",1,0,2,1,0,"4","2",39,"2","51",996,"21","0","1","0","0","0","1","0","34","31","31",1,"2","1",37,"0","7","1","2","1","3","1","0","0","0","0","1",21,"0","0","0","0","0","0","0","0","4",32693,"5",176893,1
"SL7","7","6","2019",0,0,3,2,0,"4","2",39,"2","51",996,"22","0","1","0","0","0","0","0","11","22","31",4,"4","1",72,"0","8","0","1","1","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-61797,"3",-9343,0
"SL7","7","6","2019",1,1,5,5,1,"4","2",39,"2","32",20,"22","0","0","0","0","0","0","0","34","31","31",3,"4","1",35,"0","8","0","2","0","2","1","0","0","0","0","0",NA,"1","0","0","0","0","0","10","0","3",-24040,"4",65074,0
"SL7","7","6","2019",1,0,6,6,2,"4","2",39,"2","32",35,"22","0","1","0","0","0","0","0","34","33","31",1,"2","1",24,"0","8","1","2","0","2","1","0","0","0","0","1",34,"1","0","0","0","1","0","3","0","3",-39730,"4",34150,1
"SL7","7","6","2019",2,0,4,5,2,"4","2",39,"2","51",996,"23","0","1","0","0","0","0","0","11","22","31",3,"2","2",30,"0","8","0","2","1","2","1","0","0","0","0","1",21,"0","0","0","0","0","0","0","0","2",-76532,"2",-38386,0
"SL7","7","6","2019",1,0,3,3,1,"4","2",39,"2","32",75,"22","0","0","0","0","0","0","0","11","22","31",1,"1","2",32,"0","8","1","3","0","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-83795,"2",-52701,1
"SL7","7","6","2019",1,0,6,6,1,"4","2",39,"2","31",60,"31","0","0","0","0","0","0","0","11","31","31",3,"4","1",36,"0","8","1","2","1","3","1","0","0","0","0","1",32,"1","0","0","0","0","0","8","0","2",-60004,"3",-5810,1
"SL7","7","6","2019",1,0,7,7,0,"4","2",39,"2","43",30,"23","0","1","0","0","0","0","0","11","22","31",3,"4","1",78,"0","8","1","2","0","3","0","0","0","0","0","1",42,"1","0","0","0","0","0","5","0","1",-90223,"1",-65370,3
"SL7","7","6","2019",2,0,4,3,0,"4","2",39,"2","14",8,"21","0","1","0","0","0","1","0","34","31","31",3,"4","2",48,"0","7","1","2","1","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","7","0","4",72987,"5",256312,1
"SL7","7","6","2019",2,0,9,9,0,"4","2",39,"2","32",75,"22","0","1","0","0","0","0","0","11","31","31",2,"4","1",65,"0","8","1","3","0","2","1","1","0","0","0","1",998,"1","0","0","0","1","3","15","0","3",-35848,"4",41801,2
"SL7","7","6","2019",0,0,3,3,0,"4","2",39,"2","51",996,"23","0","0","0","0","0","0","0","33","31","31",4,"2","1",80,"0","8","1","2","0","2","1","1","0","0","0","1",998,"1","0","0","0","1","0","20","0","3",1970,"5",116340,1
"SL7","7","6","2019",0,1,1,1,0,"4","2",39,"2","51",996,"22","0","0","0","0","0","0","0","11","33","31",1,"1","1",33,"0","8","1","2","1","3","0","0","0","0","0","1",12,"0","0","0","0","0","0","0","0","1",-82028,"2",-49219,1
"SL7","7","6","2019",1,0,3,3,1,"4","2",39,"2","32",996,"31","0","1","0","0","0","1","0","11","13","31",1,"2","1",23,"0","8","0","3","0","1","1","0","0","0","0","0",NA,"1","0","0","0","0","0","1","0","2",-64153,"3",-13987,0
"SL7","7","6","2019",1,1,5,5,2,"4","2",39,"2","32",110,"23","0","0","0","0","0","0","0","11","22","31",1,"2","1",27,"0","8","1","3","0","2","0","0","0","0","0","1",998,"1","0","0","0","0","0","3","0","1",-93829,"1",-72477,1
"SL7","7","6","2019",1,1,7,7,1,"4","2",39,"2","31",60,"31","0","0","0","0","0","0","0","11","13","31",4,"2","2",35,"0","8","1","3","0","2","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-86783,"2",-58589,1
"SL7","7","6","2019",1,0,2,1,0,"4","2",39,"2","32",120,"23","0","1","0","0","0","1","0","11","13","31",1,"2","2",27,"0","8","1","3","0","2","1","1","0","0","0","1",998,"1","0","0","0","4","2","5","0","2",-54728,"3",4590,1
"SL7","8","6","2019",1,0,6,6,1,"1","2",366,"6","42",10,"23","0","1","0","0","0","0","0","11","13","31",3,"4","1",58,"0","8","1","2","0","3","1","1","0","0","0","0",NA,"1","0","0","0","0","0","8","0","2",-70347,"3",-26195,3
"SL7","8","6","2019",1,2,5,5,1,"1","2",366,"2","43",30,"41","0","0","0","0","0","0","0","11","31","31",3,"4","1",45,"0","8","1","2","0","2","1","0","0","0","0","1",70,"1","0","0","0","3","0","2","0","2",-67224,"3",-20040,1
"SL7","8","6","2019",1,2,7,7,1,"1","2",366,"6","42",10,"23","0","0","0","0","0","0","0","34","31","31",3,"4","1",47,"0","8","1","2","0","2","0","0","0","0","0","1",40,"1","0","0","0","0","0","10","0","3",-43440,"4",26838,3
"SL7","8","6","2019",1,0,5,5,1,"1","2",366,"6","42",15,"22","0","1","0","0","0","0","0","34","31","31",2,"1","2",35,"0","8","1","2","0","3","0","0","0","0","0","1",20,"1","0","0","0","4","0","7","0","3",-30230,"4",52875,2
"SL7","8","6","2019",1,0,6,6,1,"1","2",366,"2","43",30,"41","0","0","0","0","0","0","0","11","13","31",4,"4","1",55,"0","8","0","2","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","1",-95263,"1",-75304,0
"SL7","8","6","2019",3,0,9,9,2,"1","2",366,"6","42",10,"23","0","0","0","0","0","0","0","11","13","31",3,"4","1",56,"0","8","1","2","0","3","0","0","0","0","0","1",20,"0","0","0","0","0","0","0","0","1",-93843,"1",-72505,3
"SL7","8","6","2019",2,2,10,10,1,"1","2",366,"6","42",10,"22","0","1","0","0","0","0","0","34","31","31",3,"4","1",47,"0","8","1","2","0","2","1","1","0","0","0","1",30,"1","0","0","0","1","0","1","0","3",-12902,"5",87026,3
"SL7","8","6","2019",1,0,4,4,0,"1","2",366,"2","43",20,"22","0","0","0","0","0","0","0","11","13","31",2,"1","2",25,"0","8","0","2","0","3","0","0","0","0","0","0",NA,"1","0","0","0","3","0","0","0","1",-86744,"2",-58514,0
"SL7","8","6","2019",2,0,7,7,3,"1","2",366,"2","14",30,"41","0","0","0","0","0","0","0","34","31","31",5,"4","1",70,"0","8","0","2","1","3","1","0","0","0","0","1",20,"1","0","0","0","10","0","5","0","3",-26409,"4",60406,0
"SL7","8","6","2019",2,1,7,7,0,"1","2",366,"6","42",10,"22","0","0","0","0","0","0","0","11","31","31",4,"4","1",53,"0","8","1","2","0","2","1","1","0","0","0","1",20,"1","0","0","0","1","0","1","0","2",-47086,"4",19652,1
"SL7","8","6","2019",1,1,5,5,1,"1","2",366,"6","42",10,"22","0","0","0","0","0","0","0","34","31","31",2,"4","1",28,"0","8","1","2","0","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","1","0","3",-22445,"5",68219,2
"SL7","8","6","2019",0,0,4,4,1,"1","2",366,"6","42",10,"23","0","1","0","0","0","0","0","34","31","31",2,"1","1",42,"0","8","1","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-15603,"5",81705,2
"SL7","8","6","2019",1,1,6,6,2,"1","2",366,"6","42",15,"22","0","1","0","0","0","0","0","11","31","31",2,"2","1",36,"0","8","1","2","0","2","1","1","0","0","0","1",20,"1","0","0","0","1","0","10","0","3",-39285,"4",35026,2
"SL7","8","6","2019",0,0,2,2,1,"1","2",366,"2","43",45,"22","0","0","0","0","0","0","0","11","31","31",1,"1","2",55,"0","8","0","2","0","2","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-63084,"3",-11880,0
"SL7","8","6","2019",2,0,10,10,4,"1","2",366,"6","42",10,"23","0","0","0","0","0","0","0","11","13","31",3,"4","1",62,"0","8","1","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-78221,"2",-41715,1
"SL7","8","6","2019",2,1,7,7,1,"1","2",366,"2","43",50,"22","0","0","0","0","0","0","0","11","31","31",3,"4","1",50,"0","8","0","2","0","3","0","0","0","0","0","1",10,"1","0","0","0","5","0","5","0","2",-66226,"3",-18072,0
"SL7","8","6","2019",0,0,3,3,0,"1","2",366,"6","42",15,"23","0","0","0","0","0","0","0","11","13","31",2,"1","2",55,"0","8","1","2","0","2","0","0","0","0","0","0",NA,"1","0","0","0","2","1","11","0","1",-80673,"2",-46547,2
"SL7","8","6","2019",1,1,5,5,2,"1","2",366,"2","14",20,"22","0","0","0","0","0","0","0","11","22","31",1,"2","1",32,"0","8","1","2","0","3","1","0","0","0","0","1",2,"0","0","0","0","0","0","0","0","2",-72867,"3",-31162,1
"SL7","8","6","2019",2,0,6,6,2,"1","2",366,"2","43",30,"22","0","0","0","0","0","0","0","11","22","31",4,"4","1",35,"0","8","0","2","0","3","0","0","0","0","0","1",20,"1","0","0","0","0","0","6","0","1",-89023,"2",-63004,0
"SL7","8","6","2019",1,1,4,4,1,"1","2",366,"2","43",50,"22","0","0","0","0","0","0","0","11","31","31",3,"2","1",46,"0","8","1","2","0","2","0","0","0","0","0","1",70,"1","0","0","0","4","2","4","0","2",-64027,"3",-13738,3
"SL7","8","6","2019",1,1,6,6,2,"1","2",366,"2","43",30,"22","0","0","0","0","0","0","0","11","22","31",2,"2","1",43,"0","8","1","2","0","3","0","0","0","0","0","1",40,"1","0","0","0","0","0","1","0","1",-90221,"1",-65367,3
"SL7","8","6","2019",1,0,5,5,0,"1","2",366,"2","43",30,"22","0","0","0","0","0","0","0","11","32","34",2,"2","2",45,"0","8","1","2","0","3","1","0","0","0","0","1",420,"1","0","0","0","0","0","1","0","1",-83766,"2",-52644,2
"SL7","8","6","2019",0,0,5,5,0,"1","2",366,"6","42",10,"23","0","1","0","0","0","0","0","34","31","31",5,"4","1",60,"0","8","0","2","0","2","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-30624,"4",52097,0
"SL7","8","6","2019",1,0,5,5,0,"1","2",366,"2","43",996,"22","0","0","0","0","0","0","0","34","31","31",4,"2","1",80,"0","8","1","2","1","2","1","0","0","0","0","1",60,"1","0","0","0","4","0","6","0","3",-32869,"4",47673,4
"SL7","9","6","2019",1,1,3,3,1,"3","2",27,"3","31",10,"22","0","1","0","0","0","0","0","34","31","31",1,"2","1",32,"0","8","0","2","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-5853,"5",100921,0
"SL7","9","6","2019",0,0,5,5,0,"3","2",27,"3","31",996,"22","0","1","0","0","0","0","0","11","33","31",3,"4","1",60,"0","8","1","2","0","2","1","1","0","0","0","0",NA,"1","0","0","0","3","2","10","0","3",-34534,"4",44392,2
"SL7","9","6","2019",1,0,9,9,1,"3","2",27,"3","21",15,"41","0","1","0","0","0","0","0","11","33","31",5,"5","1",65,"0","8","1","2","0","2","1","0","0","0","0","1",170,"1","0","0","0","1","0","12","0","2",-65359,"3",-16363,5
"SL7","9","6","2019",1,0,9,9,1,"3","2",27,"3","21",996,"22","0","1","0","0","0","0","0","11","31","31",3,"4","1",60,"0","8","1","2","0","2","1","1","0","0","0","1",60,"1","0","0","0","1","0","13","0","3",-34883,"4",43702,3
"SL7","9","6","2019",1,1,7,7,2,"3","2",27,"3","31",10,"22","0","0","0","0","0","0","0","11","33","31",3,"4","1",30,"0","8","1","2","1","2","1","1","0","0","0","1",10,"1","0","0","0","0","2","5","0","2",-54099,"3",5829,3
"SL7","9","6","2019",1,1,4,4,1,"3","2",27,"5","21",30,"22","0","0","0","0","0","0","0","11","31","31",1,"2","1",52,"0","8","0","2","0","2","0","0","0","0","0","1",10,"1","0","0","0","0","0","2","0","2",-62452,"3",-10634,0
"SL7","9","6","2019",2,0,8,8,3,"3","2",27,"3","32",20,"22","0","0","0","0","0","0","0","11","22","31",2,"4","2",70,"0","8","1","2","0","2","0","0","0","0","0","1",10,"1","0","0","0","1","1","5","0","1",-81239,"2",-47663,2
"SL7","9","6","2019",1,0,3,2,0,"3","2",27,"3","31",15,"22","0","0","0","0","0","0","0","11","31","31",3,"3","2",60,"0","8","1","2","0","3","0","0","0","0","0","1",4,"1","0","0","0","2","1","1","0","2",-52055,"4",9858,3
"SL7","9","6","2019",0,0,2,2,0,"3","2",27,"3","21",30,"22","0","1","0","0","0","0","0","34","31","31",1,"2","1",65,"0","8","1","2","0","2","1","0","0","0","0","1",10,"1","0","0","0","0","0","5","0","3",-17697,"5",77576,1
"SL7","9","6","2019",2,0,6,6,1,"3","2",27,"3","31",10,"22","0","0","0","0","0","0","0","11","33","31",2,"4","1",52,"0","8","1","2","0","2","1","0","0","0","0","1",10,"1","0","0","0","0","2","1","0","2",-62140,"3",-10020,2
"SL7","9","6","2019",2,0,13,13,3,"3","2",27,"3","31",15,"22","0","1","1","0","0","0","0","11","33","31",6,"4","1",34,"0","8","1","2","0","2","1","1","0","0","0","1",21,"1","0","0","0","3","0","10","0","3",-7048,"5",98565,6
"SL7","9","6","2019",4,0,13,13,1,"3","2",27,"3","31",5,"22","0","1","0","0","0","0","0","34","31","31",4,"4","1",50,"0","8","1","2","0","2","1","1","0","0","0","1",42,"1","0","0","0","4","0","30","0","3",-1240,"5",110013,4
"SL7","9","6","2019",0,3,7,7,0,"3","2",27,"3","21",15,"22","0","0","0","0","0","1","0","11","31","31",4,"4","1",63,"0","8","1","2","0","3","1","1","0","0","0","1",40,"1","0","0","0","2","1","5","0","3",-29963,"4",53401,4
"SL7","9","6","2019",1,2,7,7,0,"3","2",27,"3","21",25,"22","0","1","0","0","0","0","0","34","31","31",3,"4","1",40,"0","8","1","2","1","2","1","1","0","0","0","0",NA,"1","0","0","0","3","0","13","0","3",927,"5",114284,4
"SL7","9","6","2019",4,0,15,15,1,"3","2",27,"3","32",20,"23","0","1","1","0","1","1","0","11","22","31",5,"4","1",80,"0","8","1","2","0","2","1","1","0","1","0","1",52,"1","0","0","0","0","5","75","0","3",4600,"5",121523,4
"SL7","9","6","2019",1,0,10,10,2,"3","2",27,"3","21",996,"22","0","1","0","0","0","1","0","11","33","31",4,"4","1",60,"0","8","1","2","0","2","1","0","0","0","0","1",80,"1","0","0","0","3","2","15","0","2",-45404,"4",22966,3
"SL7","9","6","2019",1,0,5,5,2,"3","2",27,"3","31",25,"41","0","0","0","0","0","0","0","11","33","31",2,"2","1",45,"0","8","1","2","0","2","1","0","0","0","0","1",10,"1","0","0","0","0","0","3","0","2",-69989,"3",-25490,2
